barcode,first_type
cellid_000101238-1,Tumor
cellid_000101239-1,B cells
cellid_000101240-1,Tumor
cellid_000101241-1,Myeloid
cellid_000101242-1,Myeloid
cellid_000101243-1,T cells
cellid_000101244-1,Tumor
cellid_000101245-1,Tumor
cellid_000101246-1,Myeloid
cellid_000101247-1,Tumor
cellid_000101248-1,Tumor
cellid_000101249-1,Fibroblast
cellid_000101250-1,Tumor
cellid_000101251-1,Tumor
cellid_000101252-1,Tumor
cellid_000101253-1,Myeloid
cellid_000101255-1,Myeloid
cellid_000101256-1,Tumor
cellid_000101257-1,Tumor
cellid_000101258-1,Tumor
cellid_000101259-1,Tumor
cellid_000101260-1,Fibroblast
cellid_000101261-1,Fibroblast
cellid_000101262-1,T cells
cellid_000101263-1,B cells
cellid_000101264-1,Tumor
cellid_000101265-1,Tumor
cellid_000101266-1,Tumor
cellid_000101267-1,Tumor
cellid_000101268-1,Endothelial
cellid_000101269-1,Endothelial
cellid_000101270-1,Tumor
cellid_000101271-1,Fibroblast
cellid_000101273-1,Tumor
cellid_000101274-1,Tumor
cellid_000101276-1,Tumor
cellid_000101277-1,Myeloid
cellid_000101278-1,B cells
cellid_000101279-1,Tumor
cellid_000101280-1,Tumor
cellid_000101281-1,Tumor
cellid_000101282-1,Fibroblast
cellid_000101283-1,Tumor
cellid_000101284-1,B cells
cellid_000101285-1,Fibroblast
cellid_000101286-1,Myeloid
cellid_000101289-1,Myeloid
cellid_000101290-1,Tumor
cellid_000101291-1,Tumor
cellid_000101292-1,Fibroblast
cellid_000101293-1,Tumor
cellid_000101294-1,Myeloid
cellid_000101295-1,B cells
cellid_000101296-1,Tumor
cellid_000101297-1,Myeloid
cellid_000101298-1,Tumor
cellid_000101299-1,Tumor
cellid_000101300-1,Myeloid
cellid_000101301-1,B cells
cellid_000101302-1,Tumor
cellid_000101303-1,Tumor
cellid_000101304-1,Tumor
cellid_000101305-1,Tumor
cellid_000101306-1,Tumor
cellid_000101307-1,Endothelial
cellid_000101308-1,Tumor
cellid_000101309-1,B cells
cellid_000101310-1,B cells
cellid_000101311-1,B cells
cellid_000101312-1,Tumor
cellid_000101313-1,Tumor
cellid_000101314-1,Myeloid
cellid_000101315-1,Fibroblast
cellid_000101316-1,Fibroblast
cellid_000101317-1,Myeloid
cellid_000101318-1,Myeloid
cellid_000101319-1,Tumor
cellid_000101320-1,Tumor
cellid_000101321-1,Myeloid
cellid_000101322-1,Tumor
cellid_000101323-1,Tumor
cellid_000101324-1,B cells
cellid_000101325-1,T cells
cellid_000101326-1,B cells
cellid_000101327-1,Tumor
cellid_000101328-1,B cells
cellid_000101329-1,Tumor
cellid_000101330-1,Myeloid
cellid_000101331-1,Myeloid
cellid_000101332-1,Fibroblast
cellid_000101333-1,Tumor
cellid_000101334-1,Fibroblast
cellid_000101335-1,Tumor
cellid_000101336-1,Tumor
cellid_000101337-1,Tumor
cellid_000101338-1,Tumor
cellid_000101339-1,Myeloid
cellid_000101340-1,Tumor
cellid_000101341-1,Fibroblast
cellid_000101342-1,Tumor
cellid_000101343-1,B cells
cellid_000101344-1,Tumor
cellid_000101345-1,Tumor
cellid_000101346-1,Myeloid
cellid_000101347-1,Tumor
cellid_000101348-1,Myeloid
cellid_000101349-1,Tumor
cellid_000101350-1,Tumor
cellid_000101351-1,Fibroblast
cellid_000101352-1,Tumor
cellid_000101353-1,Myeloid
cellid_000101354-1,Myeloid
cellid_000101355-1,Myeloid
cellid_000101356-1,Tumor
cellid_000101357-1,Tumor
cellid_000101358-1,Tumor
cellid_000101359-1,B cells
cellid_000101361-1,Myeloid
cellid_000101362-1,Tumor
cellid_000101363-1,Tumor
cellid_000101364-1,Myeloid
cellid_000101365-1,Myeloid
cellid_000101366-1,Myeloid
cellid_000101367-1,B cells
cellid_000101368-1,Endothelial
cellid_000101369-1,Fibroblast
cellid_000101370-1,Tumor
cellid_000101371-1,Tumor
cellid_000101372-1,Tumor
cellid_000101373-1,Fibroblast
cellid_000101374-1,Myeloid
cellid_000101375-1,Tumor
cellid_000101376-1,Tumor
cellid_000101377-1,Tumor
cellid_000101378-1,Tumor
cellid_000101379-1,Fibroblast
cellid_000101380-1,B cells
cellid_000101381-1,T cells
cellid_000101382-1,Myeloid
cellid_000101383-1,Tumor
cellid_000101384-1,Tumor
cellid_000101385-1,Myeloid
cellid_000101386-1,Myeloid
cellid_000101387-1,Tumor
cellid_000101388-1,B cells
cellid_000101389-1,T cells
cellid_000101390-1,Tumor
cellid_000101391-1,Tumor
cellid_000101392-1,Myeloid
cellid_000101393-1,Tumor
cellid_000101394-1,Tumor
cellid_000101395-1,Fibroblast
cellid_000101396-1,Tumor
cellid_000101397-1,T cells
cellid_000101398-1,Myeloid
cellid_000101399-1,Tumor
cellid_000101400-1,Tumor
cellid_000101401-1,Tumor
cellid_000101402-1,Tumor
cellid_000101404-1,Tumor
cellid_000101405-1,Fibroblast
cellid_000101406-1,Tumor
cellid_000101407-1,Tumor
cellid_000101408-1,B cells
cellid_000101409-1,Myeloid
cellid_000101410-1,Tumor
cellid_000101411-1,Tumor
cellid_000101412-1,Fibroblast
cellid_000101413-1,B cells
cellid_000101414-1,Fibroblast
cellid_000101415-1,Myeloid
cellid_000101416-1,Tumor
cellid_000101417-1,Tumor
cellid_000101418-1,B cells
cellid_000101419-1,T cells
cellid_000101420-1,Tumor
cellid_000101421-1,Tumor
cellid_000101422-1,Tumor
cellid_000101423-1,Tumor
cellid_000101424-1,Tumor
cellid_000101425-1,Tumor
cellid_000101426-1,Myeloid
cellid_000101427-1,Endothelial
cellid_000101428-1,Endothelial
cellid_000101429-1,B cells
cellid_000101430-1,Myeloid
cellid_000101431-1,Tumor
cellid_000101432-1,Tumor
cellid_000101433-1,Tumor
cellid_000101434-1,Endothelial
cellid_000101435-1,B cells
cellid_000101436-1,Tumor
cellid_000101437-1,B cells
cellid_000101438-1,Tumor
cellid_000101439-1,Tumor
cellid_000101440-1,Tumor
cellid_000101441-1,Tumor
cellid_000101442-1,B cells
cellid_000101443-1,Tumor
cellid_000101444-1,Myeloid
cellid_000101445-1,B cells
cellid_000101446-1,B cells
cellid_000101447-1,Tumor
cellid_000101448-1,T cells
cellid_000101449-1,B cells
cellid_000101450-1,Myeloid
cellid_000101451-1,Endothelial
cellid_000101452-1,Endothelial
cellid_000101453-1,Tumor
cellid_000101454-1,Endothelial
cellid_000101455-1,Myeloid
cellid_000101456-1,Tumor
cellid_000101457-1,Tumor
cellid_000101458-1,Myeloid
cellid_000101459-1,Tumor
cellid_000101460-1,Fibroblast
cellid_000101461-1,T cells
cellid_000101462-1,Tumor
cellid_000101463-1,Endothelial
cellid_000101464-1,B cells
cellid_000101465-1,Fibroblast
cellid_000101466-1,Myeloid
cellid_000101467-1,Tumor
cellid_000101468-1,Fibroblast
cellid_000101469-1,Myeloid
cellid_000101470-1,Tumor
cellid_000101471-1,Fibroblast
cellid_000101472-1,Tumor
cellid_000101473-1,Fibroblast
cellid_000101474-1,Myeloid
cellid_000101475-1,Tumor
cellid_000101476-1,Myeloid
cellid_000101477-1,Tumor
cellid_000101478-1,Fibroblast
cellid_000101479-1,Myeloid
cellid_000101480-1,Tumor
cellid_000101481-1,B cells
cellid_000101482-1,Tumor
cellid_000101483-1,Tumor
cellid_000101485-1,B cells
cellid_000101486-1,Tumor
cellid_000101487-1,Tumor
cellid_000101488-1,Tumor
cellid_000101489-1,Tumor
cellid_000101490-1,T cells
cellid_000101491-1,Myeloid
cellid_000101492-1,Tumor
cellid_000101493-1,Tumor
cellid_000101494-1,Tumor
cellid_000101495-1,Myeloid
cellid_000101496-1,Tumor
cellid_000101497-1,Tumor
cellid_000101498-1,Myeloid
cellid_000101499-1,Tumor
cellid_000101500-1,Fibroblast
cellid_000101501-1,Myeloid
cellid_000101503-1,Myeloid
cellid_000101504-1,Tumor
cellid_000101505-1,Tumor
cellid_000101506-1,Tumor
cellid_000101507-1,Tumor
cellid_000101508-1,Tumor
cellid_000101509-1,Tumor
cellid_000101510-1,Tumor
cellid_000101511-1,B cells
cellid_000101512-1,Fibroblast
cellid_000101513-1,Fibroblast
cellid_000101514-1,Tumor
cellid_000101515-1,Tumor
cellid_000101516-1,Tumor
cellid_000101517-1,Tumor
cellid_000101518-1,Tumor
cellid_000101519-1,Myeloid
cellid_000101520-1,Tumor
cellid_000101521-1,Tumor
cellid_000101522-1,Tumor
cellid_000101523-1,Tumor
cellid_000101524-1,B cells
cellid_000101525-1,Tumor
cellid_000101526-1,Tumor
cellid_000101527-1,Tumor
cellid_000101528-1,Tumor
cellid_000101529-1,Myeloid
cellid_000101530-1,Myeloid
cellid_000101531-1,Tumor
cellid_000101532-1,Endothelial
cellid_000101533-1,Tumor
cellid_000101534-1,Tumor
cellid_000101535-1,Endothelial
cellid_000101536-1,Tumor
cellid_000101537-1,Fibroblast
cellid_000101538-1,T cells
cellid_000101539-1,Tumor
cellid_000101540-1,Tumor
cellid_000101541-1,Myeloid
cellid_000101542-1,B cells
cellid_000101543-1,Tumor
cellid_000101544-1,Tumor
cellid_000101545-1,Tumor
cellid_000101546-1,Tumor
cellid_000101547-1,Myeloid
cellid_000101548-1,Intestinal Epithelial
cellid_000101549-1,Tumor
cellid_000101550-1,Tumor
cellid_000101551-1,Tumor
cellid_000101552-1,T cells
cellid_000101553-1,Tumor
cellid_000101554-1,Tumor
cellid_000101555-1,Tumor
cellid_000101556-1,Tumor
cellid_000101557-1,Tumor
cellid_000101558-1,Tumor
cellid_000101559-1,Fibroblast
cellid_000101560-1,Tumor
cellid_000101561-1,B cells
cellid_000101562-1,Endothelial
cellid_000101563-1,Fibroblast
cellid_000101564-1,B cells
cellid_000101565-1,Tumor
cellid_000101566-1,Endothelial
cellid_000101567-1,Endothelial
cellid_000101568-1,Tumor
cellid_000101569-1,Tumor
cellid_000101570-1,Tumor
cellid_000101571-1,Tumor
cellid_000101572-1,Endothelial
cellid_000101573-1,Tumor
cellid_000101574-1,Tumor
cellid_000101575-1,Myeloid
cellid_000101576-1,Myeloid
cellid_000101577-1,Tumor
cellid_000101578-1,Tumor
cellid_000101579-1,Tumor
cellid_000101580-1,Tumor
cellid_000101581-1,Fibroblast
cellid_000101582-1,Tumor
cellid_000101583-1,Tumor
cellid_000101584-1,Myeloid
cellid_000101585-1,Tumor
cellid_000101586-1,Endothelial
cellid_000101587-1,Tumor
cellid_000101588-1,Myeloid
cellid_000101590-1,Fibroblast
cellid_000101591-1,Endothelial
cellid_000101592-1,Tumor
cellid_000101593-1,Tumor
cellid_000101594-1,Tumor
cellid_000101595-1,Tumor
cellid_000101596-1,Tumor
cellid_000101597-1,T cells
cellid_000101598-1,Myeloid
cellid_000101599-1,Fibroblast
cellid_000101600-1,Tumor
cellid_000101601-1,Myeloid
cellid_000101602-1,Tumor
cellid_000101603-1,Tumor
cellid_000101604-1,Tumor
cellid_000101605-1,Tumor
cellid_000101606-1,Tumor
cellid_000101607-1,Fibroblast
cellid_000101608-1,Myeloid
cellid_000101609-1,Tumor
cellid_000101610-1,Tumor
cellid_000101611-1,Tumor
cellid_000101612-1,Fibroblast
cellid_000101613-1,Tumor
cellid_000101614-1,Myeloid
cellid_000101615-1,Endothelial
cellid_000101616-1,Tumor
cellid_000101617-1,Endothelial
cellid_000101618-1,Endothelial
cellid_000101619-1,Fibroblast
cellid_000101620-1,Tumor
cellid_000101621-1,Fibroblast
cellid_000101622-1,Fibroblast
cellid_000101623-1,Myeloid
cellid_000101624-1,Myeloid
cellid_000101625-1,Tumor
cellid_000101626-1,T cells
cellid_000101627-1,Tumor
cellid_000101628-1,Tumor
cellid_000101629-1,Tumor
cellid_000101630-1,Tumor
cellid_000101631-1,Tumor
cellid_000101633-1,Tumor
cellid_000101634-1,B cells
cellid_000101635-1,Tumor
cellid_000101636-1,Tumor
cellid_000101637-1,B cells
cellid_000101638-1,Tumor
cellid_000101639-1,Tumor
cellid_000101640-1,Myeloid
cellid_000101641-1,Tumor
cellid_000101642-1,Tumor
cellid_000101643-1,Myeloid
cellid_000101644-1,Tumor
cellid_000101645-1,Tumor
cellid_000101646-1,Fibroblast
cellid_000101647-1,Tumor
cellid_000101648-1,Tumor
cellid_000101650-1,Tumor
cellid_000101651-1,Fibroblast
cellid_000101652-1,Endothelial
cellid_000101653-1,Tumor
cellid_000101654-1,Tumor
cellid_000101655-1,Tumor
cellid_000101656-1,Tumor
cellid_000101657-1,Tumor
cellid_000101658-1,B cells
cellid_000101659-1,Tumor
cellid_000101660-1,Myeloid
cellid_000101661-1,Myeloid
cellid_000101662-1,Tumor
cellid_000101663-1,Tumor
cellid_000101664-1,Myeloid
cellid_000101665-1,Tumor
cellid_000101666-1,Tumor
cellid_000101667-1,Endothelial
cellid_000101668-1,T cells
cellid_000101669-1,Tumor
cellid_000101670-1,Tumor
cellid_000101671-1,Tumor
cellid_000101672-1,Tumor
cellid_000101673-1,Tumor
cellid_000101674-1,Tumor
cellid_000101675-1,Tumor
cellid_000101676-1,Endothelial
cellid_000101677-1,Tumor
cellid_000101678-1,T cells
cellid_000101679-1,Tumor
cellid_000101680-1,Tumor
cellid_000101681-1,Tumor
cellid_000101682-1,Fibroblast
cellid_000101683-1,B cells
cellid_000101684-1,Tumor
cellid_000101685-1,Tumor
cellid_000101686-1,Tumor
cellid_000101687-1,Tumor
cellid_000101688-1,Myeloid
cellid_000101689-1,Myeloid
cellid_000101690-1,Tumor
cellid_000101691-1,Myeloid
cellid_000101692-1,Tumor
cellid_000101693-1,Fibroblast
cellid_000101694-1,Tumor
cellid_000101695-1,Fibroblast
cellid_000101696-1,Endothelial
cellid_000101698-1,Tumor
cellid_000101699-1,T cells
cellid_000101700-1,Tumor
cellid_000101701-1,Tumor
cellid_000101702-1,Tumor
cellid_000101703-1,Tumor
cellid_000101704-1,Tumor
cellid_000101705-1,Tumor
cellid_000101706-1,Tumor
cellid_000101707-1,Tumor
cellid_000101708-1,Fibroblast
cellid_000101709-1,Tumor
cellid_000101710-1,Fibroblast
cellid_000101711-1,Tumor
cellid_000101712-1,Tumor
cellid_000101713-1,Tumor
cellid_000101714-1,Myeloid
cellid_000101715-1,Tumor
cellid_000101716-1,Tumor
cellid_000101717-1,Myeloid
cellid_000101718-1,Tumor
cellid_000101719-1,Tumor
cellid_000101720-1,B cells
cellid_000101721-1,Tumor
cellid_000101722-1,Endothelial
cellid_000101723-1,Myeloid
cellid_000101724-1,Myeloid
cellid_000101725-1,Tumor
cellid_000101726-1,Tumor
cellid_000101727-1,B cells
cellid_000101728-1,Tumor
cellid_000101729-1,T cells
cellid_000101730-1,Tumor
cellid_000101731-1,Tumor
cellid_000101732-1,Tumor
cellid_000101733-1,Tumor
cellid_000101734-1,Tumor
cellid_000101735-1,Myeloid
cellid_000101736-1,Tumor
cellid_000101737-1,Tumor
cellid_000101738-1,Tumor
cellid_000101739-1,Tumor
cellid_000101740-1,Fibroblast
cellid_000101741-1,Tumor
cellid_000101742-1,Tumor
cellid_000101743-1,Tumor
cellid_000101744-1,Tumor
cellid_000101745-1,Tumor
cellid_000101746-1,Tumor
cellid_000101747-1,Fibroblast
cellid_000101748-1,Tumor
cellid_000101749-1,Tumor
cellid_000101750-1,Tumor
cellid_000101751-1,Tumor
cellid_000101752-1,Tumor
cellid_000101753-1,Fibroblast
cellid_000101754-1,Tumor
cellid_000101755-1,Tumor
cellid_000101756-1,Myeloid
cellid_000101757-1,Fibroblast
cellid_000101758-1,Myeloid
cellid_000101759-1,Tumor
cellid_000101760-1,Tumor
cellid_000101761-1,Myeloid
cellid_000101762-1,B cells
cellid_000101763-1,Tumor
cellid_000101764-1,Tumor
cellid_000101765-1,Tumor
cellid_000101766-1,Tumor
cellid_000101767-1,B cells
cellid_000101768-1,Tumor
cellid_000101769-1,Endothelial
cellid_000101770-1,Tumor
cellid_000101771-1,Fibroblast
cellid_000101772-1,Tumor
cellid_000101774-1,Tumor
cellid_000101775-1,Tumor
cellid_000101776-1,Tumor
cellid_000101777-1,Tumor
cellid_000101778-1,Tumor
cellid_000101779-1,Tumor
cellid_000101780-1,Myeloid
cellid_000101781-1,B cells
cellid_000101782-1,B cells
cellid_000101783-1,Endothelial
cellid_000101784-1,Fibroblast
cellid_000101785-1,Tumor
cellid_000101786-1,B cells
cellid_000101787-1,Endothelial
cellid_000101788-1,Tumor
cellid_000101789-1,B cells
cellid_000101790-1,Tumor
cellid_000101791-1,Tumor
cellid_000101792-1,Tumor
cellid_000101793-1,Tumor
cellid_000101794-1,B cells
cellid_000101795-1,Myeloid
cellid_000101796-1,T cells
cellid_000101797-1,Endothelial
cellid_000101798-1,Tumor
cellid_000101799-1,Tumor
cellid_000101800-1,Endothelial
cellid_000101801-1,Tumor
cellid_000101802-1,Myeloid
cellid_000101803-1,Myeloid
cellid_000101804-1,Tumor
cellid_000101805-1,B cells
cellid_000101806-1,Tumor
cellid_000101807-1,Tumor
cellid_000101808-1,Tumor
cellid_000101809-1,Tumor
cellid_000101810-1,Myeloid
cellid_000101811-1,Tumor
cellid_000101812-1,Fibroblast
cellid_000101813-1,Tumor
cellid_000101814-1,Tumor
cellid_000101815-1,Fibroblast
cellid_000101816-1,Tumor
cellid_000101817-1,Myeloid
cellid_000101818-1,Myeloid
cellid_000101819-1,Myeloid
cellid_000101820-1,Myeloid
cellid_000101821-1,Tumor
cellid_000101822-1,Tumor
cellid_000101823-1,Tumor
cellid_000101824-1,Tumor
cellid_000101825-1,Tumor
cellid_000101827-1,Tumor
cellid_000101828-1,Tumor
cellid_000101829-1,Tumor
cellid_000101830-1,Myeloid
cellid_000101831-1,Tumor
cellid_000101832-1,Fibroblast
cellid_000101833-1,Tumor
cellid_000101834-1,Tumor
cellid_000101835-1,Tumor
cellid_000101836-1,Tumor
cellid_000101837-1,Tumor
cellid_000101838-1,Tumor
cellid_000101839-1,T cells
cellid_000101840-1,Tumor
cellid_000101841-1,Tumor
cellid_000101842-1,Tumor
cellid_000101843-1,Fibroblast
cellid_000101844-1,Tumor
cellid_000101845-1,Tumor
cellid_000101846-1,Tumor
cellid_000101847-1,Tumor
cellid_000101848-1,Endothelial
cellid_000101849-1,Fibroblast
cellid_000101850-1,Fibroblast
cellid_000101851-1,Endothelial
cellid_000101852-1,Tumor
cellid_000101853-1,Tumor
cellid_000101854-1,B cells
cellid_000101855-1,Fibroblast
cellid_000101856-1,Tumor
cellid_000101857-1,B cells
cellid_000101858-1,Fibroblast
cellid_000101859-1,Fibroblast
cellid_000101860-1,Endothelial
cellid_000101861-1,Tumor
cellid_000101862-1,Tumor
cellid_000101863-1,Endothelial
cellid_000101864-1,Tumor
cellid_000101865-1,Tumor
cellid_000101866-1,Tumor
cellid_000101867-1,Tumor
cellid_000101868-1,Tumor
cellid_000101869-1,Tumor
cellid_000101870-1,Tumor
cellid_000101871-1,Myeloid
cellid_000101872-1,Myeloid
cellid_000101873-1,Tumor
cellid_000101874-1,Tumor
cellid_000101875-1,Tumor
cellid_000101876-1,T cells
cellid_000101877-1,Tumor
cellid_000101878-1,T cells
cellid_000101879-1,Tumor
cellid_000101880-1,B cells
cellid_000101881-1,Endothelial
cellid_000101882-1,Myeloid
cellid_000101883-1,Tumor
cellid_000101884-1,Tumor
cellid_000101885-1,Tumor
cellid_000101886-1,Tumor
cellid_000101887-1,Tumor
cellid_000101888-1,Tumor
cellid_000101889-1,Fibroblast
cellid_000101890-1,Endothelial
cellid_000101891-1,Tumor
cellid_000101892-1,Tumor
cellid_000101893-1,Tumor
cellid_000101894-1,Tumor
cellid_000101895-1,T cells
cellid_000101896-1,Tumor
cellid_000101897-1,Myeloid
cellid_000101898-1,Tumor
cellid_000101899-1,Tumor
cellid_000101900-1,Tumor
cellid_000101901-1,Tumor
cellid_000101902-1,Tumor
cellid_000101903-1,Tumor
cellid_000101904-1,Tumor
cellid_000101905-1,Fibroblast
cellid_000101906-1,Tumor
cellid_000101907-1,Myeloid
cellid_000101908-1,Tumor
cellid_000101909-1,Endothelial
cellid_000101910-1,Fibroblast
cellid_000101911-1,Tumor
cellid_000101912-1,Tumor
cellid_000101913-1,Tumor
cellid_000101914-1,Endothelial
cellid_000101915-1,Endothelial
cellid_000101916-1,Tumor
cellid_000101917-1,Tumor
cellid_000101918-1,Tumor
cellid_000101919-1,Tumor
cellid_000101920-1,Tumor
cellid_000101921-1,Myeloid
cellid_000101922-1,Tumor
cellid_000101923-1,Tumor
cellid_000101924-1,Tumor
cellid_000101925-1,Tumor
cellid_000101926-1,Endothelial
cellid_000101927-1,Tumor
cellid_000101928-1,T cells
cellid_000101929-1,B cells
cellid_000101930-1,B cells
cellid_000101931-1,Tumor
cellid_000101932-1,Tumor
cellid_000101933-1,Myeloid
cellid_000101934-1,Myeloid
cellid_000101935-1,B cells
cellid_000101936-1,Tumor
cellid_000101937-1,Tumor
cellid_000101938-1,Tumor
cellid_000101939-1,Myeloid
cellid_000101941-1,B cells
cellid_000101942-1,Tumor
cellid_000101943-1,Tumor
cellid_000101944-1,Myeloid
cellid_000101945-1,Tumor
cellid_000101946-1,Tumor
cellid_000101947-1,Fibroblast
cellid_000101948-1,Tumor
cellid_000101949-1,Tumor
cellid_000101950-1,Tumor
cellid_000101951-1,Tumor
cellid_000101952-1,Tumor
cellid_000101953-1,Tumor
cellid_000101954-1,Tumor
cellid_000101955-1,Tumor
cellid_000101956-1,Tumor
cellid_000101957-1,Tumor
cellid_000101958-1,Tumor
cellid_000101959-1,Endothelial
cellid_000101960-1,Tumor
cellid_000101961-1,Tumor
cellid_000101962-1,Tumor
cellid_000101963-1,Tumor
cellid_000101964-1,Tumor
cellid_000101965-1,Tumor
cellid_000101966-1,Tumor
cellid_000101967-1,Fibroblast
cellid_000101968-1,Tumor
cellid_000101969-1,Tumor
cellid_000101970-1,Tumor
cellid_000101971-1,Endothelial
cellid_000101972-1,Tumor
cellid_000101973-1,B cells
cellid_000101974-1,Tumor
cellid_000101975-1,T cells
cellid_000101976-1,Myeloid
cellid_000101977-1,Tumor
cellid_000101978-1,Tumor
cellid_000101979-1,Tumor
cellid_000101980-1,Tumor
cellid_000101981-1,Tumor
cellid_000101982-1,Fibroblast
cellid_000101983-1,Endothelial
cellid_000101984-1,Tumor
cellid_000101985-1,Tumor
cellid_000101986-1,Tumor
cellid_000101987-1,Myeloid
cellid_000101988-1,Tumor
cellid_000101989-1,B cells
cellid_000101990-1,Tumor
cellid_000101991-1,T cells
cellid_000101992-1,Tumor
cellid_000101993-1,Tumor
cellid_000101994-1,Tumor
cellid_000101995-1,B cells
cellid_000101996-1,Tumor
cellid_000101997-1,Endothelial
cellid_000101998-1,Tumor
cellid_000101999-1,Myeloid
cellid_000102000-1,Tumor
cellid_000102001-1,Tumor
cellid_000102002-1,Tumor
cellid_000102003-1,Tumor
cellid_000102004-1,Myeloid
cellid_000102005-1,Tumor
cellid_000102006-1,Tumor
cellid_000102007-1,Tumor
cellid_000102008-1,Tumor
cellid_000102009-1,Tumor
cellid_000102010-1,Myeloid
cellid_000102011-1,Tumor
cellid_000102012-1,Myeloid
cellid_000102013-1,Tumor
cellid_000102014-1,Tumor
cellid_000102015-1,B cells
cellid_000102016-1,Tumor
cellid_000102017-1,Tumor
cellid_000102018-1,T cells
cellid_000102019-1,Myeloid
cellid_000102020-1,Tumor
cellid_000102021-1,Myeloid
cellid_000102022-1,Tumor
cellid_000102023-1,Tumor
cellid_000102024-1,Myeloid
cellid_000102025-1,Tumor
cellid_000102026-1,Fibroblast
cellid_000102027-1,Tumor
cellid_000102028-1,Fibroblast
cellid_000102029-1,Myeloid
cellid_000102030-1,Tumor
cellid_000102031-1,Myeloid
cellid_000102032-1,Tumor
cellid_000102033-1,Myeloid
cellid_000102034-1,Tumor
cellid_000102035-1,Fibroblast
cellid_000102036-1,Tumor
cellid_000102037-1,Tumor
cellid_000102038-1,Tumor
cellid_000102039-1,B cells
cellid_000102040-1,Tumor
cellid_000102041-1,Tumor
cellid_000102042-1,Tumor
cellid_000102043-1,Tumor
cellid_000102044-1,Tumor
cellid_000102045-1,Tumor
cellid_000102046-1,Tumor
cellid_000102047-1,Tumor
cellid_000102049-1,Tumor
cellid_000102050-1,Tumor
cellid_000102051-1,Tumor
cellid_000102052-1,Tumor
cellid_000102053-1,B cells
cellid_000102054-1,Tumor
